29.50,92509,91.10,2022-05-30 10:12:35.978469
29.50,92503,91.10,2022-05-30 10:12:42.064390
29.50,92501,91.10,2022-05-30 10:12:48.150378
29.60,92513,91.10,2022-05-30 10:12:54.236309
29.60,92512,91.10,2022-05-30 10:13:00.322216
29.60,92507,91.10,2022-05-30 10:13:06.408103
29.60,92504,91.10,2022-05-30 10:13:12.494236
29.60,92505,91.10,2022-05-30 10:13:18.564571
29.70,92511,91.20,2022-05-30 10:13:24.650466
29.70,92511,91.20,2022-05-30 10:13:30.736402
29.70,92511,91.10,2022-05-30 10:13:36.822567
29.70,92509,91.00,2022-05-30 10:13:42.908508
29.70,92510,91.00,2022-05-30 10:13:48.993171
29.70,92505,91.10,2022-05-30 10:13:55.079153
29.70,92507,91.00,2022-05-30 10:14:01.165056
29.80,92508,91.10,2022-05-30 10:14:07.235543
29.80,92508,91.00,2022-05-30 10:14:13.321441
29.80,92507,91.10,2022-05-30 10:14:19.408177
29.90,92509,91.10,2022-05-30 10:14:25.493528
29.90,92504,91.10,2022-05-30 10:14:31.579326
29.90,92502,91.10,2022-05-30 10:14:37.665275
29.90,92507,91.20,2022-05-30 10:14:43.751290
29.90,92502,91.20,2022-05-30 10:14:49.820793
29.90,92503,91.20,2022-05-30 10:14:55.906526
29.90,92509,91.20,2022-05-30 10:15:01.992953
30.00,92504,91.20,2022-05-30 10:15:08.078730
30.00,92501,91.10,2022-05-30 10:15:14.164321
30.00,92501,91.20,2022-05-30 10:15:20.250243
30.00,92498,91.10,2022-05-30 10:15:26.336165
30.00,92501,91.20,2022-05-30 10:15:32.422111
30.10,92509,91.10,2022-05-30 10:15:38.492577
30.10,92499,91.10,2022-05-30 10:15:44.578516
30.10,92502,91.00,2022-05-30 10:15:50.664576
30.10,92500,91.00,2022-05-30 10:15:56.749421
30.10,92499,91.00,2022-05-30 10:16:02.835473
30.20,92500,91.10,2022-05-30 10:16:08.921270
30.20,92502,91.00,2022-05-30 10:16:15.007179
30.20,92501,91.00,2022-05-30 10:16:21.093094
30.20,92499,91.00,2022-05-30 10:16:27.163530
30.20,92499,91.00,2022-05-30 10:16:33.249507
30.20,92499,91.00,2022-05-30 10:16:39.335587
30.20,92496,91.00,2022-05-30 10:16:45.421574
30.20,92496,91.00,2022-05-30 10:16:51.507317
30.30,92504,91.00,2022-05-30 10:16:57.593242
30.30,92500,91.00,2022-05-30 10:17:03.679191
30.30,92505,91.00,2022-05-30 10:17:09.749836
30.30,92510,91.00,2022-05-30 10:17:15.835528
30.30,92504,90.90,2022-05-30 10:17:21.920426
30.30,92497,91.00,2022-05-30 10:17:28.006378
30.30,92503,90.90,2022-05-30 10:17:34.092631
30.40,92497,91.00,2022-05-30 10:17:40.178279
30.40,92503,90.90,2022-05-30 10:17:46.264180
30.40,92497,90.90,2022-05-30 10:17:52.350086
30.40,92504,90.80,2022-05-30 10:17:58.420768
30.40,92495,90.80,2022-05-30 10:18:04.505747
30.40,92501,90.80,2022-05-30 10:18:10.591443
30.40,92493,90.90,2022-05-30 10:18:16.677577
30.50,92498,90.90,2022-05-30 10:18:22.763315
30.50,92498,90.80,2022-05-30 10:18:28.849276
30.50,92498,90.80,2022-05-30 10:18:34.935152
30.50,92496,90.80,2022-05-30 10:18:41.005890
30.50,92495,90.80,2022-05-30 10:18:47.090776
30.60,92500,90.70,2022-05-30 10:18:53.176906
30.60,92497,90.70,2022-05-30 10:18:59.262461
30.60,92494,90.70,2022-05-30 10:19:05.348419
30.60,92500,90.70,2022-05-30 10:19:11.434285
30.60,92494,90.80,2022-05-30 10:19:17.520289
30.70,92492,90.80,2022-05-30 10:19:23.606129
30.70,92494,90.80,2022-05-30 10:19:29.676629
30.70,92497,90.70,2022-05-30 10:19:35.761602
30.70,92489,90.70,2022-05-30 10:19:41.847605
30.70,92493,90.60,2022-05-30 10:19:47.933526
