17.70,92369,47.50,2022-05-30 11:45:58.060162
17.60,92364,47.50,2022-05-30 11:46:04.131219
17.60,92366,47.50,2022-05-30 11:46:10.216464
17.60,92370,47.50,2022-05-30 11:46:16.303517
17.60,92371,47.50,2022-05-30 11:46:22.389338
17.50,92364,47.60,2022-05-30 11:46:28.475264
17.50,92363,47.50,2022-05-30 11:46:34.545750
17.50,92372,47.50,2022-05-30 11:46:40.632768
17.40,92367,47.60,2022-05-30 11:46:46.718987
17.40,92372,47.60,2022-05-30 11:46:52.804468
17.40,92367,47.60,2022-05-30 11:46:58.890672
17.40,92366,47.60,2022-05-30 11:47:04.977250
17.30,92354,47.60,2022-05-30 11:47:11.047555
17.30,92364,47.60,2022-05-30 11:47:17.134108
17.30,92362,47.60,2022-05-30 11:47:23.219510
17.20,92357,47.60,2022-05-30 11:47:29.305453
17.20,92354,47.70,2022-05-30 11:47:35.392248
17.20,92360,47.70,2022-05-30 11:47:41.478375
17.20,92356,47.70,2022-05-30 11:47:47.548683
17.10,92360,47.70,2022-05-30 11:47:53.634531
17.10,92364,47.70,2022-05-30 11:47:59.720506
17.10,92361,47.70,2022-05-30 11:48:05.807392
17.10,92355,47.70,2022-05-30 11:48:11.893347
17.00,92363,47.80,2022-05-30 11:48:17.979309
17.00,92354,47.70,2022-05-30 11:48:24.051116
17.00,92364,47.70,2022-05-30 11:48:30.136898
17.00,92358,47.70,2022-05-30 11:48:36.222891
16.90,92353,47.70,2022-05-30 11:48:42.309394
16.90,92360,47.70,2022-05-30 11:48:48.395215
16.90,92354,47.80,2022-05-30 11:48:54.465883
16.80,92360,47.80,2022-05-30 11:49:00.552528
16.80,92354,47.80,2022-05-30 11:49:06.639013
16.80,92352,47.80,2022-05-30 11:49:12.724427
16.70,92352,47.80,2022-05-30 11:49:18.811287
16.70,92346,47.80,2022-05-30 11:49:24.881734
16.70,92351,47.80,2022-05-30 11:49:30.968598
16.70,92350,47.90,2022-05-30 11:49:37.054551
16.70,92353,47.80,2022-05-30 11:49:43.140762
16.60,92353,47.80,2022-05-30 11:49:49.227273
16.60,92352,47.80,2022-05-30 11:49:55.297820
16.60,92346,47.90,2022-05-30 11:50:01.384786
16.50,92353,47.80,2022-05-30 11:50:07.470700
16.50,92361,47.90,2022-05-30 11:50:13.557476
16.50,92354,47.90,2022-05-30 11:50:19.643316
16.50,92355,47.90,2022-05-30 11:50:25.729495
16.50,92348,47.90,2022-05-30 11:50:31.801085
16.40,92352,47.90,2022-05-30 11:50:37.886532
16.40,92349,47.90,2022-05-30 11:50:43.972513
16.40,92352,47.90,2022-05-30 11:50:50.059366
16.40,92355,48.00,2022-05-30 11:50:56.145254
16.30,92353,47.90,2022-05-30 11:51:02.215745
16.30,92353,48.00,2022-05-30 11:51:08.302621
16.30,92348,48.00,2022-05-30 11:51:14.388557
16.30,92353,48.00,2022-05-30 11:51:20.474448
16.20,92353,48.00,2022-05-30 11:51:26.560449
16.20,92353,47.90,2022-05-30 11:51:32.647332
16.20,92349,48.00,2022-05-30 11:51:38.717860
16.20,92348,48.00,2022-05-30 11:51:44.803561
16.20,92350,48.00,2022-05-30 11:51:50.889535
16.10,92345,48.00,2022-05-30 11:51:56.976711
