32.80,92451,85.60,2022-05-30 10:42:16.903781
32.80,92455,85.40,2022-05-30 10:42:22.989886
32.80,92449,85.50,2022-05-30 10:42:29.074676
32.80,92450,85.50,2022-05-30 10:42:35.160649
32.80,92451,85.70,2022-05-30 10:42:41.246748
32.80,92452,85.70,2022-05-30 10:42:47.332602
32.80,92449,86.00,2022-05-30 10:42:53.417457
32.80,92450,85.90,2022-05-30 10:42:59.487942
32.80,92451,85.80,2022-05-30 10:43:05.574023
32.80,92451,85.60,2022-05-30 10:43:11.659835
32.80,92445,86.00,2022-05-30 10:43:17.744754
32.80,92444,85.50,2022-05-30 10:43:23.830755
32.80,92449,85.20,2022-05-30 10:43:29.916628
32.80,92449,85.20,2022-05-30 10:43:36.002704
32.80,92442,85.10,2022-05-30 10:43:42.088450
32.80,92446,84.60,2022-05-30 10:43:48.157954
32.80,92443,84.70,2022-05-30 10:43:54.244140
32.80,92441,84.00,2022-05-30 10:44:00.329999
32.80,92445,83.80,2022-05-30 10:44:06.416018
32.90,92448,83.90,2022-05-30 10:44:12.501256
32.90,92442,83.80,2022-05-30 10:44:18.586691
32.90,92438,83.70,2022-05-30 10:44:24.672584
32.80,92440,83.60,2022-05-30 10:44:30.758641
32.90,92444,83.80,2022-05-30 10:44:36.843480
32.90,92445,83.90,2022-05-30 10:44:42.913926
32.90,92446,83.90,2022-05-30 10:44:49.000387
32.90,92445,83.80,2022-05-30 10:44:55.085835
32.90,92447,83.70,2022-05-30 10:45:01.170951
32.90,92439,84.00,2022-05-30 10:45:07.256713
32.90,92449,83.90,2022-05-30 10:45:13.342774
32.90,92450,83.90,2022-05-30 10:45:19.428563
32.90,92443,83.90,2022-05-30 10:45:25.513521
32.90,92449,83.90,2022-05-30 10:45:31.599441
33.00,92441,83.60,2022-05-30 10:45:37.669942
33.00,92444,83.70,2022-05-30 10:45:43.755822
33.00,92443,84.00,2022-05-30 10:45:49.840986
33.00,92442,84.10,2022-05-30 10:45:55.926778
33.00,92442,84.20,2022-05-30 10:46:02.012740
33.00,92439,84.30,2022-05-30 10:46:08.098650
33.00,92442,84.20,2022-05-30 10:46:14.183640
33.00,92439,84.00,2022-05-30 10:46:20.269531
33.00,92439,83.70,2022-05-30 10:46:26.355565
33.00,92439,83.70,2022-05-30 10:46:32.426007
33.00,92438,83.80,2022-05-30 10:46:38.510958
33.00,92439,83.90,2022-05-30 10:46:44.596840
33.00,92440,84.00,2022-05-30 10:46:50.682797
33.00,92437,83.90,2022-05-30 10:46:56.769350
33.00,92441,83.90,2022-05-30 10:47:02.853826
33.10,92443,83.70,2022-05-30 10:47:08.939625
33.10,92437,83.80,2022-05-30 10:47:15.025629
33.10,92433,83.90,2022-05-30 10:47:21.111423
33.10,92437,83.70,2022-05-30 10:47:27.181632
33.10,92435,83.40,2022-05-30 10:47:33.266882
33.10,92439,83.50,2022-05-30 10:47:39.352842
